sf2ce	song10	0x11	sf2ce	0x11	Continue	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
sf2ce	song11	0x12	sf2ce	0x12	Unused	verified	no	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
sf2ce	song12	0x13	sf2ce	0x13	Game Over	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
sf2ce	song13	0x14	sf2ce	0x14	Ranking Display	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
sf2ce	song14	0x15	sf2ce	0x15	Here Comes a New Challenger!	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
sf2ce	song15	0x16	sf2ce	0x16	Intro	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
sf2ce	song16	0x17	sf2ce	0x18	Ryu Ending	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
sf2ce	song17	0x18	sf2ce	0x19	E.Honda Ending	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
sf2ce	song18	0x19	sf2ce	0x1a	Blanka Ending	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
sf2ce	song19	0x1a	sf2ce	0x1b	Guile Ending	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
sf2ce	song1a	0x1b	sf2ce	0x1c	Ken Ending (Part 1)	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
sf2ce	song1b	0x1c	sf2ce	0x1d	Chun-Li Ending (Part 1)	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
sf2ce	song1c	0x1d	sf2ce	0x1e	Zangief Ending	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
sf2ce	song1d	0x1e	sf2ce	0x1f	Dhalsim Ending	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
sf2ce	song1e	0x1f	sf2ce	0x34	Ken Ending (Part 2)	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
sf2ce	song1f	0x20	sf2ce	0x35	Chun-Li Ending (Part 2)	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
sf2ce	song20	0x21	sf2ce	0x79	Ryu Stage (Critical)	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
sf2ce	song21	0x22	sf2ce	0x7a	E.Honda Stage (Critical)	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
sf2ce	song22	0x23	sf2ce	0x7b	Blanka Stage (Critical)	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
sf2ce	song23	0x24	sf2ce	0x7c	Guile Stage (Critical)	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
sf2ce	song24	0x25	sf2ce	0x7d	Ken Stage (Critical)	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
sf2ce	song25	0x26	sf2ce	0x7e	Chun-Li Stage (Critical)	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
sf2ce	song26	0x27	sf2ce	0x7f	Zangief Stage (Critical)	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
sf2ce	song27	0x28	sf2ce	0x80	Dhalsim Stage (Critical)	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
sf2ce	song28	0x29	sf2ce	0x81	Balrog (boxer) Stage (Critical)	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
sf2ce	song29	0x2a	sf2ce	0x82	Vega (claw) Stage (Critical)	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
sf2ce	song2a	0x2b	sf2ce	0x83	Sagat Stage (Critical)	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
sf2ce	song2b	0x2c	sf2ce	0x84	M.Bison (dictator) Stage (Critical)	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
sf2ce	song2c	0x2d	sf2ce	0x8c	Shadaloo Ending	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
sf2ce	song2d	0x2e	sf2ce	0x8d	Staff Credits	verified	yes	listening-gate-approved X68000/arcade two-file A/B; real stateful credits capture at 0x8d
ssf2	song00	0x01	ssf2	0x01	Ken	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
ssf2	song01	0x02	ssf2	0x02	Ryu	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
ssf2	song02	0x03	ssf2	0x03	E.Honda	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
ssf2	song03	0x04	ssf2	0x04	Chun-Li	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
ssf2	song04	0x05	ssf2	0x05	Blanka	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
ssf2	song05	0x06	ssf2	0x06	Zangief	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
ssf2	song06	0x07	ssf2	0x07	Guile	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
ssf2	song07	0x08	ssf2	0x08	Dhalsim	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
ssf2	song08	0x09	ssf2	0x09	M.Bison	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
ssf2	song09	0x0a	ssf2	0x0a	Balrog	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
ssf2	song0a	0x0b	ssf2	0x0b	Sagat	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
ssf2	song0b	0x0c	ssf2	0x0c	Vega	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
ssf2	song0c	0x0d	ssf2	0x0d	Fei-Long	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
ssf2	song0d	0x0e	ssf2	0x0e	Cammy	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
ssf2	song0e	0x0f	ssf2	0x0f	T.Hawk	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
ssf2	song0f	0x10	ssf2	0x10	Dee-Jay	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
ssf2	song10	0x11	ssf2	0x11	STAGE KEN(2)	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
ssf2	song11	0x12	ssf2	0x12	STAGE RYU(2)	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
ssf2	song12	0x13	ssf2	0x13	STAGE E.HONDA(2)	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
ssf2	song13	0x14	ssf2	0x14	STAGE CHUN LI(2)	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
ssf2	song14	0x15	ssf2	0x15	STAGE BLANKA(2)	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
ssf2	song15	0x16	ssf2	0x16	STAGE ZANGIEF(2)	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
ssf2	song16	0x17	ssf2	0x17	STAGE GUILE(2)	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
ssf2	song17	0x18	ssf2	0x18	STAGE DHALSIM(2)	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
ssf2	song18	0x19	ssf2	0x19	STAGE M.BISON(2)	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
ssf2	song19	0x1a	ssf2	0x1a	STAGE BALROG(2)	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
ssf2	song1a	0x1b	ssf2	0x1b	STAGE SAGAT(2)	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
ssf2	song1b	0x1c	ssf2	0x1c	STAGE VEGA(2)	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
ssf2	song1c	0x1d	ssf2	0x1d	STAGE FEI LONG(2)	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
ssf2	song1d	0x1e	ssf2	0x1e	STAGE CAMMY(2)	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
ssf2	song1e	0x1f	ssf2	0x1f	STAGE T.HAWK(2)	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
ssf2	song1f	0x20	ssf2	0x20	STAGE DEE JAY(2)	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
ssf2	song20	0x21	ssf2	0x21	ENDING KEN(2)	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
ssf2	song21	0x22	ssf2	0x22	ENDING KEN	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
ssf2	song22	0x23	ssf2	0x23	ENDING RYU	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
ssf2	song23	0x24	ssf2	0x24	ENDING E.HONDA	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
ssf2	song24	0x25	ssf2	0x25	ENDING CHUN LI	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
ssf2	song25	0x26	ssf2	0x26	ENDING CHUN LI(2)	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
ssf2	song26	0x27	ssf2	0x27	ENDING BLANKA	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
ssf2	song27	0x28	ssf2	0x28	ENDING ZANGIEF	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
ssf2	song28	0x29	ssf2	0x29	ENDING GUILE	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
ssf2	song29	0x2a	ssf2	0x2a	ENDING DHALSIM	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
ssf2	song2a	0x2b	ssf2	0x2b	ENDING M.BISON	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
ssf2	song2b	0x2c	ssf2	0x2c	ENDING BALROG	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
ssf2	song2c	0x2d	ssf2	0x2d	ENDING SAGAT	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
ssf2	song2d	0x2e	ssf2	0x2e	ENDING VEGA	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
ssf2	song2e	0x2f	ssf2	0x2f	ENDING FEI LONG	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
ssf2	song2f	0x30	ssf2	0x30	ENDING CAMMY	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
ssf2	song30	0x31	ssf2	0x31	ENDING T.HAWK	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
ssf2	song31	0x32	ssf2	0x32	ENDING DEE JAY	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
ssf2	song32	0x33	ssf2	0x33	OPENING DEMO	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
ssf2	song33	0x34	ssf2	0x34	PLAYER SELECT	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
ssf2	song34	0x35	ssf2	0x35	VS.	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
ssf2	song35	0x36	ssf2	0x36	STAGE-END	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
ssf2	song36	0x37	ssf2	0x37	CONTINUE	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
ssf2	song37	0x38	ssf2	0x38	HERE COMES ...	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
ssf2	song38	0x39	ssf2	0x39	GAME OVER	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
ssf2	song39	0x3a	ssf2	0x3a	RANKING	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
ssf2	song3a	0x3b	ssf2	0x3b	BONUS STAGE	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
ssf2	song3b	0x3c	ssf2	0x3c	STAFF ROLL	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
ssf2	song3c	0x3d	ssf2	0x3d	QSOUND LOGO (native pass-through)	verified	no	natural attract trace proves 0x3d then 0xd1 is the native QSound-logo sequence; X68000 song3c is source-only and must not claim the arcade command
ssf2	song3d	0x3e	ssf2	0x3e	ENDING CHUN LI(3)	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
ssf2	song3e	0x3f	ssf2	0x3f	TOURNAMENT	verified	yes	listening-gate-approved X68000/arcade two-file A/B; music-test order and command layout agree
